,0,1,2,3
0,Sheldon Whitehouse,"These core principles - helping patients, preventing medical errors, promoting best practices and improving quality - are the reasons that health IT is featured in both the 2012 Republican platform and 2012 Democratic platform.","[best, health, quality]",medical
1,Max Brooks,"Zombies let us explore notions of the apocalypse - no water, food, medical care, the government imploding - while letting us sleep at night.","[food, sleep, water]",medical
2,Fred Wilson,"We need new medical approaches to preventing and/or curing disease. We need new scientific approaches to generating, storing, and being more efficient with energy. Maybe we need more space exploration. Maybe we need more undersea exploration.","[space, energy, exploration]",medical
3,Sarah Brightman,"As I'm sure you may know, I'm planning to become a spaceflight participant and have been recently approved to begin my spaceflight training by the Russian space federation having passed the necessary medical and physical tests.","[training, planning, space]",medical
4,Wendy Davis,Real Texans don't want any woman to die of cancer because she can't get decent health care or medical advice. Real Texans don't want any woman to lose control of her life because she can't get birth control.,"[life, health, woman]",medical
5,Katherine Parkinson,"When I was at school studying biology, I wanted to be a medical researcher. I did work experience at St Mary's Hospital in London, and I begged them to let me see the post mortems. So the first time I saw a naked male was at 15, when I saw an 89 year old man who had died of a brain hemorrhage.","[work, time, experience]",medical
6,Bonnie Somerville,"Every year there's five cop shows, five medical shows and five 'Law & Orders,' but when it's a show about women, they want to pit everyone against each other. I don't think they'd do that if it was a guy show. I think there's room for all of us.","[women, law, year]",medical
7,Magic Johnson,No one plans to get sick or hurt - I certainly didn't - but most people will need medical care at some point in their lives.,"[people, care, sick]",medical
8,P. J. O'Rourke,"Medical researchers don't know much about head lice because they don't much care. The reason that they don't much care is, paradoxically, that they know a lot. That is, they know one important thing: there is no evidence that head lice transmit disease.","[care, know, important]",medical
9,Eric Kandel,"The problem of psychoanalysis is not the body of theory that Freud left behind, but the fact that it never became a medical science. It never tried to test its ideas.","[science, problem, ideas]",medical
10,Eric Kandel,"When I was a medical student in the 1950s, we practically never spoke about Alzheimer's disease. And why is that so? And that is because people didn't live long enough to have Alzheimer's disease.","[people, live, student]",medical
11,Anne Wojcicki,Making personalized medicine a reality will require a strong partnership between 23andMe and the physician and medical communities.,"[strong, reality, medicine]",medical
12,Anne Wojcicki,FDA clearance is an important step on the path towards getting genetic information integrated with routine medical care.,"[path, step, information]",medical
13,Virginia Postrel,"In post-Vietnam, post-Watergate America, skeptical voters demand full disclosure of everything from candidates' finances to their medical records, and spin-savvy accounts of backstage machinations dominate political coverage.","[america, political]",medical
14,Virginia Postrel,"The Internet ethos of diversity and competition runs exactly counter to uniform, gatekeeper-oriented medical culture - the technocratic philosophy of the 'one best way' embodied in our pharmaceutical regulations. On the Net, medical information is abundant, and pharmacies, domestic and foreign, operate on many different models.","[best, diversity, culture]",medical
15,Sherwin B. Nuland,"I never had a conscious fear of death, but I did have a conscious fear of sickness. By the time I completed medical school, that fear was gone.","[time, death, fear]",medical
16,Sherwin B. Nuland,"Every hope of successive generations of scholars that order might be constructed from the chaotic mess of medical nomenclature has been frustrated. Even diseases recognized in the same historical period have been given names based on characteristics that have no relation to one another, and thus no common criteria.","[hope, names, same]",medical
17,Sherwin B. Nuland,"The writings and the recommendations of the earliest medical scientists and the new breed of clinicians between the mid-fifteenth and early seventeenth centuries were based on the supposition that sufficient study and experimentation would elucidate not only the origins of disease, but its treatment as well.","[study, early, new]",medical
18,Thomas R. Insel,"Sometimes, patients with serious mental illness, just as with other serious medical illnesses, require hospitalization. In the absence of available public or private hospital beds, there are few options.","[mental illness, mental]",medical
19,Tim Walberg,"My contention is that if we expand the patient-centered health care approach, we'll have less people that have to go the medical clinic that provides free service or go to the emergency room - they can have their own health care plan.","[health, service, people]",medical
20,Montel Williams,"I'm involved in everything from a nutraceutical company to a pharmaceutical company to a medical device company. My whole world revolves around health, and I feel it's my responsibility, in a way, and I say it this way, and I don't take this lightly.","[health, responsibility]",medical
21,Shinya Yamanaka,"I think that in the 21st century, medical biology will advance at a more rapid pace than before.","[think, biology, will]",medical
22,Rory Bremner,"When I think back to my childhood, it's with a mixture of amusement and embarrassment. I was always forgetting things. My mum called me scatty because I could never sit still. But there was no sense I was suffering from a medical condition as such.","[childhood, suffering, me]",medical
23,Li Keqiang,"The term 'Xiaokang' is used today to refer to a society where people can receive education, get paid through work, have access to medical services and old-age support, have a shelter and more than enough food and clothing, and lead a well-off life.","[life, education, work]",medical
24,Aimee Mullins,"At some point in every person's life, you will need an assisted medical device - whether it's your glasses, your contacts, or as you age and you have a hip replacement or a knee replacement or a pacemaker. The prosthetic generation is all around us.","[life, age, generation]",medical
25,A. P. J. Abdul Kalam,"Medical costs are of concern, both in developing and developed countries.","[costs, countries, developing]",medical
