,0,1,2,3
0,Aldous Huxley,"There is only one corner of the universe you can be certain of improving, and that's your own self.","[self, universe, improving]",motivational
1,Tony Robbins,Setting goals is the first step in turning the invisible into the visible.,"[goals, step, first step]",motivational
2,Norman Vincent Peale,It's always too early to quit.,"[early, always, quit]",motivational
3,W. Clement Stone,"Aim for the moon. If you miss, you may hit a star.","[moon, star, you]",motivational
4,Zig Ziglar,What you get by achieving your goals is not as important as what you become by achieving your goals.,"[goals, achieving, important]",motivational
5,Winston Churchill,"If you're going through hell, keep going.","[keep going, hell, you]",motivational
6,Lao Tzu,Do the difficult things while they are easy and do the great things while they are small. A journey of a thousand miles must begin with a single step.,"[journey, great, small]",motivational
7,Maya Angelou,We may encounter many defeats but we must not be defeated.,"[may, defeated, many]",motivational
8,Dalai Lama,Be kind whenever possible. It is always possible.,"[be kind, kind, possible]",motivational
9,Leo Buscaglia,Your talent is God's gift to you. What you do with it is your gift back to God.,"[god, gift, talent]",motivational
10,Elon Musk,"When something is important enough, you do it even if the odds are not in your favor.","[important, you, odds]",motivational
11,Les Brown,You are never too old to set another goal or to dream a new dream.,"[goal, dream, you]",motivational
12,John F. Kennedy,Things do not happen. Things are made to happen.,"[happen, things, made]",motivational
13,Walt Disney,The way to get started is to quit talking and begin doing.,"[doing, way, talking]",motivational
14,Samuel Beckett,Ever tried. Ever failed. No matter. Try Again. Fail again. Fail better.,"[better, try, matter]",motivational
15,Franklin D. Roosevelt,"When you reach the end of your rope, tie a knot in it and hang on.","[end, you, tie]",motivational
16,Stephen Hawking,"Look up at the stars and not down at your feet. Try to make sense of what you see, and wonder about what makes the universe exist. Be curious.","[stars, universe, feet]",motivational
17,Victor Kiam,"Even if you fall on your face, you're still moving forward.","[moving forward, moving, face]",motivational
18,John D. Rockefeller,"If you want to succeed you should strike out on new paths, rather than travel the worn paths of accepted success.","[success, travel, succeed]",motivational
19,Julie Andrews,Perseverance is failing 19 times and succeeding the 20th.,"[perseverance, failing]",motivational
20,Pope John XXIII,"Consult not your fears but your hopes and your dreams. Think not about your frustrations, but about your unfulfilled potential. Concern yourself not with what you tried and failed in, but with what it is still possible for you to do.","[dreams, yourself]",motivational
21,Jim Rohn,Either you run the day or the day runs you.,"[day, you, either]",motivational
22,Winston Churchill,"Never, never, never give up.","[never give up, never, give]",motivational
23,Muhammad Ali,"I know where I'm going and I know the truth, and I don't have to be what you want me to be. I'm free to be what I want.","[truth, me, free]",motivational
24,Bo Jackson,"Set your goals high, and don't stop till you get there.","[goals, you, stop]",motivational
25,William James,Act as if what you do makes a difference. It does.,"[you, difference, act]",motivational
