,0,1,2,3
0,Lauren Conrad,"Dating in Los Angeles can be hard, which makes it all the better when you meet a really nice guy.","[better, nice, you]",dating
1,Lauren Conrad,"I'm not old-fashioned when it comes to dating, but there's something nice about a guy pulling out a girl's chair and opening the door for her, even if it's just in the beginning.","[beginning, door, girl]",dating
2,Lauren Conrad,I don't have the best dating track record.,"[best, record, track record]",dating
3,Lauren Conrad,Dating is all about the chase. It's fun!,"[fun, chase, about]",dating
4,Steve Carell,"When someone is good, but it doesn't seem like their world will collapse if they don't get the part, it's more appealing. It's like dating someone: You don't want someone who's too into you.","[good, world, want]",dating
5,Justin Timberlake,"I have 20,000 girlfriends, all around the world.","[world, girlfriends, around]",dating
6,Karen Salmansohn,I believe that often people even stay in bad relationships longer than they should because the fear of the pain of dating is scarier than the pain of a bad relationship!,"[relationship, fear, pain]",dating
7,Meghan Daum,"I have a distinct memory, dating back to 1989 or so, of sitting around with my college dorm mates talking about a new term that was popping up everywhere: 'political correctness.'","[college, memory, political]",dating
8,Steve Erickson,"Julianne Moore and Michael Keaton began in 1980s soap operas and 1970s sitcoms, respectively, such ancient history by show business standards that you need carbon dating to measure their careers.","[business, history, measure]",dating
9,Tom Cotton,"Early on, when my wife and I were dating, we went to the grocery store, and I told her that sometimes I just buy birthday cakes, and I eat them. And she said: 'Really? I do, too.'","[birthday, wife, she]",dating
10,Kristen Stewart,"People say, 'Just say who you're dating. Then people will stop being so ravenous about it.' It's like, No they won't! They'll ask for specifics.","[people, you, stop]",dating
11,Kristen Stewart,"I wouldn't tell you anything about anybody I cared about because it becomes entertainment for other people, and it sort of just cheapens everything in your life. I would never tell you if I was dating anybody.","[life, people, you]",dating
12,Scott Adams,"Nothing defines humans better than their willingness to do irrational things in the pursuit of phenomenally unlikely payoffs. This is the principle behind lotteries, dating, and religion.","[religion, nothing, better]",dating
13,Halsey,I learned how quickly I could go from having never met someone to having the world think I'm dating them.,"[world, someone, think]",dating
14,Halsey,"I had a crazy life for a teenager. I lived in New Jersey, but I'd go to Vermont for three weeks, join a commune, take pictures with the guy I was dating, come back home, and post photos.","[life, home, crazy]",dating
15,Halsey,"I'm a fixer, unfortunately. I'm like, 'Oh, I can fix you.' But it's not just guys I'm dating anymore. It's this entire legion of young girls who tell me they need me to maintain any sort of sanity or peace.","[peace, me, young]",dating
16,Kesha,All men that date me have to know that their name may end up in a pop song.,"[end, men, me]",dating
17,Lynn Coady,"Dating, like almost every other male-female interaction in present-day society, is based on outmoded and unequal social roles and expectations.","[society, expectations]",dating
18,Lilly Singh,I'm a South Asian female that talks about relationships and periods and dating and all these things.,"[relationships, things, asian]",dating
19,Dan Jenkins,"Being a club pro and all, a guy trying to keep up with golf's modern technology, I hadn't found much time for Internet dating, but then one day I knew I'd met the girl of my dreams when she replied to a comment I'd made on You-and-Me.com. She said, 'I love it when you talk equipment to me.'","[love, time, technology]",dating
20,Kevin Systrom,The best companies in the world have all had predecessors. 'YouTube' was a dating site. You always have to evolve into something else.,"[best, world, you]",dating
21,Eli Roth,"For a long time, I had a crazy girl dating habit.","[time, girl, crazy]",dating
22,Nas,"Anybody I'm dating, I don't want them to talk about my music. I don't talk about my music to them.","[music, want, talk]",dating
23,Vanessa Hudgens,I'm not very experienced with boys or the whole dating thingy.,"[whole, very, experienced]",dating
24,Vanessa Hudgens,"Do not just look at your boyfriend as just a boyfriend. Look at him as a friend, too.","[friend, look, him]",dating
25,Ben Affleck,"Rumors about me? Calista Flockhart, Pam Anderson, and Matt Damon. That's who I'm dating.","[me, rumors, about]",dating
