,0,1,2,3
0,Muhammad Iqbal,"When truth has no burning, then it is philosophy, when it gets burning from the heart, it becomes poetry.","[truth, heart, philosophy]",poetry
1,Peter Steele,It's bad poetry executed by people that can't sing. That's my definition of Rap.,"[people, bad, rap]",poetry
2,Jim Jarmusch,"I think it comes from really liking literary forms. Poetry is very beautiful, but the space on the page can be as affecting as where the text is. Like when Miles Davis doesn't play, it has a poignancy to it.","[beautiful, space, page]",poetry
3,Mark Strand,"And at least in poetry you should feel free to lie. That is, not to lie, but to imagine what you want, to follow the direction of the poem.","[lie, free, direction]",poetry
4,June Jordan,"So, poetry becomes a means for useful dialogue between people who are not only unknown, but mute to each other. It produces a dialogue among people that guards all of us against manipulation by our so-called leaders.","[people, unknown]",poetry
5,Wallace Stevens,"In poetry, you must love the words, the ideas and the images and rhythms with all your capacity to love anything at all.","[love, words, ideas]",poetry
6,Natalie Merchant,Poetry comes alive to me through recitation.,"[me, alive, through]",poetry
7,Daniel Radcliffe,"As an actor, there is room for a certain amount of creativity, but you're always ultimately going to be saying somebody else's words. I don't think I'd have the stamina, skill or ability to write a novel, but I'd love to write short stories and poetry, because those are my two passions.","[love, creativity, words]",poetry
8,J. Courtney Sullivan,"I read as much poetry as time allows and circumstance dictates: No heartache can pass without a little Dorothy Parker, no thunderstorm without W. H. Auden, no sleepless night without W. B. Yeats.","[time, night, without]",poetry
9,Yanni,"There is no gender to my music. There's no male or female voice, no trite lyrics or poetry. It's much more abstract, so it lives with you longer.","[music, gender, voice]",poetry
10,Umberto Eco,"When the poet is in love, he is incapable of writing poetry on love. He has to write when he remembers that he was in love.","[love, writing, incapable]",poetry
11,Leonard Cohen,I think the term poet is a very exalted term and should be applied to a man at the end of his work. When he looks back over the body of his work and he's written poetry then let the verdict be that he's a poet.,"[work, end, man]",poetry
12,Alice Oswald,"One night, I lay awake for hours, just terrified. When the dawn finally came up - the comfortable blue sky, the familiar world returning - I could think of no other way to express my relief than through poetry. I made a decision there and then that it was what I wanted to do. Every time I pulled a wishbone, it was what I asked for.","[time, sky, world]",poetry
13,Edward Hirsch,"I aspire to a poetry of great formal integrity, deep passion and high intellect, and I have many models for how to do that.","[integrity, passion, great]",poetry
14,John Betjeman,"Too many people in the modern world view poetry as a luxury, not a necessity like petrol. But to me it's the oil of life.","[life, world, people]",poetry
15,David Carradine,"If you cannot be a poet, be the poem.","[you, poem, poet]",poetry
16,Don Marquis,Publishing a volume of verse is like dropping a rose petal down the Grand Canyon and waiting for the echo.,"[rose, waiting, down]",poetry
17,E. M. Forster,A poem is true if it hangs together. Information points to something else. A poem points to nothing but itself.,"[together, information]",poetry
18,John Keats,"Poetry should... should strike the reader as a wording of his own highest thoughts, and appear almost a remembrance.","[thoughts, remembrance]",poetry
19,John Keats,"Poetry should surprise by a fine excess and not by singularity, it should strike the reader as a wording of his own highest thoughts, and appear almost a remembrance.","[thoughts, surprise]",poetry
20,Muriel Rukeyser,"Breathe-in experience, breathe-out poetry.",[experience],poetry
21,Oscar Wilde,A poet can survive everything but a misprint.,"[survive, everything, poet]",poetry
22,Plato,Poetry is nearer to vital truth than history.,"[history, truth, than]",poetry
23,Plutarch,"Painting is silent poetry, and poetry is painting that speaks.","[silent, painting, speaks]",poetry
24,Allen Ginsberg,Poetry is the one place where people can speak their original human mind. It is the outlet for people to say in public what is known in private.,"[mind, people, speak]",poetry
25,Charles Baudelaire,"It is the hour to be drunken! to escape being the martyred slaves of time, be ceaselessly drunk. On wine, on poetry, or on virtue, as you wish.","[time, wine, drunk]",poetry
