,0,1,2,3
0,John Maynard Keynes,"By a continuing process of inflation, government can confiscate, secretly and unobserved, an important part of the wealth of their citizens.","[wealth, important, process]",government
1,John Marshall,"During intervals of humanity, some disposition has been manifested to permit the return of those who have never offended, who have been banished by a terror which the government itself has reprobated, & to permit in case of arrestation, an investigation of the fact of emigration as well as of the identity of the person accus'd.","[humanity, identity, offended]",government
2,Leo Tolstoy,Government is an association of men who do violence to the rest of us.,"[violence, men, rest]",government
3,H. L. Mencken,The worst government is often the most moral. One composed of cynics is often very tolerant and humane. But when fanatics are on top there is no limit to oppression.,"[oppression, moral, limit]",government
4,Lysander Spooner,"That no government, so called, can reasonably be trusted, or reasonably be supposed to have honest purposes in view, any longer than it depends wholly upon voluntary support.","[trust, support, view]",government
5,Michael K. Simpson,"History has shown us that, on extraordinarily rare occasions, it becomes necessary for the federal government to intervene on behalf of individuals whose 14th Amendment rights to legal due process and equal protection may be violated by a state.","[history, legal, process]",government
6,P. J. O'Rourke,"The inherent purpose of American government is let people seek their own goals and to encourage them to be responsible on the various adventures they have on their way to those goals, good, bad, and otherwise.","[good, goals, purpose]",government
7,Jim DeMint,"Well, we lost a lot of our independence already. We are dependent on China for credit. We are dependent on Middle Eastern countries for energy supplies. And many Americans are dependent on the government for their income, health care, education of their children, food stamps.","[education, food, health]",government
8,Paul Keating,"You see, before I became prime minister, the Australian prime minister only attended ever two meetings in the world: the British Commonwealth Heads of Government Meeting and the South Pacific Forum.","[world, meeting, meetings]",government
9,Camille Paglia,Uncritical American boosterism - automatic endorsement of every government action - is myopic and self-defeating.,"[american, action, every]",government
10,Steve Stockman,The very purpose of the Second Amendment is to stop the government from disallowing people the means to defend themselves against tyranny. Any proposal to abuse executive power and infringe upon gun rights must be repelled with the stiffest legislative force possible.,"[power, purpose, people]",government
11,I. F. Stone,Every government is run by liars and nothing they say should be believed.,"[nothing, they say, say]",government
12,Lysander Spooner,"For a government to declare a vice to be a crime, and to punish it as such, is an attempt to falsify the very nature of things. It is as absurd as it would be to declare truth to be falsehood, or falsehood truth.","[nature, truth, crime]",government
13,Marianne Williamson,We have allowed an unholy alliance of government - the new monarchy - and corporate influence - the new aristocracy - to take control of events in a way that would have made our Founders shudder.,"[influence, control, way]",government
14,Alan Shepard,It's a very sobering feeling to be up in space and realize that one's safety factor was determined by the lowest bidder on a government contract.,"[safety, space, feeling]",government
15,Mary Wollstonecraft,"Women ought to have representatives, instead of being arbitrarily governed without any direct share allowed them in the deliberations of government.","[women, without, share]",government
16,Jim Gerlach,"The transfer is a monumental occasion as the Iraqi people take control of their government and their future and forge ahead with creating a society governed by the tenets of life, liberty and freedom.","[life, future, freedom]",government
17,Rob McKenna,"You can study government and politics in school, but the best way to really understand the process is to volunteer your time.","[best, time, politics]",government
18,Bob Barr,"Courts have long recognized the federal government's robust power to inspect people and goods entering the country. After all, the very foundation of national sovereignty is a nation's ability to protect its borders.","[power, foundation, people]",government
19,Noam Chomsky,"As a tactic, violence is absurd. No one can compete with the Government in violence, and the resort to violence, which will surely fail, will simply frighten and alienate some who can be reached, and will further encourage the ideologists and administrators of forceful repression.","[violence, fail, will]",government
20,Vint Cerf,"We have already discovered how quickly we become dependent on the Internet and its applications for business, government and research, so it is not surprising that we are finding that we can apply this technology to enable or facilitate our social interactions as well.","[technology, business]",government
21,Aleksandr Solzhenitsyn,"For a country to have a great writer is like having a second government. That is why no regime has ever loved great writers, only minor ones.","[great, loved, country]",government
22,James Monroe,The best form of government is that which is most likely to prevent the greatest sum of evil.,"[best, greatest, evil]",government
23,Thomas Paine,"Government, even in its best state, is but a necessary evil; in its worst state, an intolerable one.","[best, evil, worst]",government
24,Narendra Modi,"All religions and all communities have the same rights, and it is my responsibility to ensure their complete and total protection. My government will not tolerate or accept any discrimination based on caste, creed and religion.","[religion, responsibility]",government
25,Malcolm Turnbull,The most effective check and balance on government has been an independent press which maintains its credibility by ensuring that its criticism is balanced and based on fact - based indeed on solid journalistic work.,"[work, balance, independence]",government
