,0,1,2,3
0,Thomas Jefferson,It is error alone which needs the support of government. Truth can stand by itself.,"[truth, alone, support]",government
1,Will Rogers,"Ohio claims they are due a president as they haven't had one since Taft. Look at the United States, they have not had one since Lincoln.","[look, president, united]",government
2,George Washington,The basis of our political system is the right of the people to make and to alter their constitutions of government.,"[political, people, right]",government
3,Lord Acton,"Machiavelli's teaching would hardly have stood the test of Parliamentary government, for public discussion demands at least the profession of good faith.","[faith, good, test]",government
4,Stephen Harper,The government can only be brought down because it alienates several parties in the House.,"[down, house, only]",government
5,Auberon Herbert,"If government half a century ago had provided us with all our dinners and breakfasts, it would be the practice of our orators today to assume the impossibility of our providing for ourselves.","[today, practice, half]",government
6,Erno Rubik,"But thanks to my invention, my capitalist friends and I were able to bring the government to its knees.","[friends, thanks, bring]",government
7,Adam Weishaupt,"When man lives under government, he is fallen, his worth is gone, and his nature tarnished.","[nature, man, worth]",government
8,Scott Walker,"I hate big government, but I really hate a government that doesn't work. So when 'they say we either have to raise taxes or cut core services,' it's actually a 'false choice.'","[work, hate, choice]",government
9,P. J. O'Rourke,Government is a health hazard. Governments have killed many more people than cigarettes or unbuckled seat belts ever have.,"[health, people, many]",government
10,Leland Stanford,"Government itself is founded upon the great doctrine of the consent of the governed, and has its cornerstone in the memorable principle that men are endowed with inalienable rights.","[great, men, rights]",government
11,H. L. Mencken,"The most dangerous man to any government is the man who is able to think things out... without regard to the prevailing superstitions and taboos. Almost inevitably he comes to the conclusion that the government he lives under is dishonest, insane, intolerable.","[man, think, dangerous]",government
12,James K. Polk,Foreign powers do not seem to appreciate the true character of our government.,"[character, appreciate, true]",government
13,Corazon Aquino,"Freedom of expression - in particular, freedom of the press - guarantees popular participation in the decisions and actions of government, and popular participation is the essence of our democracy.","[freedom, democracy]",government
14,Nelson Mandela,"Sabotage did not involve loss of life, and it offered the best hope for future race relations. Bitterness would be kept to a minimum and, if the policy bore fruit, democratic government could become a reality.","[life, best, hope]",government
15,Noam Chomsky,"As international support for Obama's decision to attack Syria has collapsed, along with the credibility of government claims, the administration has fallen back on a standard pretext for war crimes when all else fails: the credibility of the threats of the self-designated policeman of the world.","[war, support, world]",government
16,Albert Camus,"By definition, a government has no conscience. Sometimes it has a policy, but nothing more.","[nothing, sometimes]",government
17,Franklin D. Roosevelt,"Let us never forget that government is ourselves and not an alien power over us. The ultimate rulers of our democracy are not a President and senators and congressmen and government officials, but the voters of this country.","[power, democracy]",government
18,Henry Clay,"Government is a trust, and the officers of the government are trustees. And both the trust and the trustees are created for the benefit of the people.","[trust, people, benefit]",government
19,Vladimir Lenin,The oppressed are allowed once every few years to decide which particular representatives of the oppressing class are to represent and repress them in parliament.,"[class, oppressed, parliament]",government
20,Milton Friedman,"The greatest advances of civilization, whether in architecture or painting, in science and literature, in industry or agriculture, have never come from centralized government.","[science, architecture]",government
21,Winston Churchill,"When I am abroad, I always make it a rule never to criticize or attack the government of my own country. I make up for lost time when I come home.","[time, home, i am]",government
22,William E. Gladstone,Here is my first principle of foreign policy: good government at home.,"[home, good, foreign policy]",government
23,"William F. Buckley, Jr.",I'd rather entrust the government of the United States to the first 400 people listed in the Boston telephone directory than to the faculty of Harvard University.,"[people, boston, telephone]",government
24,Barack Obama,If the people cannot trust their government to do the job for which it exists - to protect them and to promote their common welfare - all else is lost.,"[trust, job, people]",government
25,Thomas Jefferson,"Sometimes it is said that man cannot be trusted with the government of himself. Can he, then be trusted with the government of others? Or have we found angels in the form of kings to govern him? Let history answer this question.","[trust, history, man]",government
